time,time_s,scenario,vehicle_speed_kph,vehicle_speed_mps,accel_mps2,ambient_temp_c,battery_voltage_v,battery_current_a,battery_power_kw,battery_soc_pct,battery_temp_c,traction_power_kw,regen_power_kw,inverter_power_kw,inverter_loss_kw,motor_output_kw,motor_loss_kw,gearbox_loss_kw,total_loss_kw,efficiency_pct,motor_torque_nm,motor_speed_rpm,cabin_temp_c,target_cabin_temp_c,ecomp_power_kw,ptc_heater_kw,blower_flow_gps,pump_power_kw,chiller_q_kw,radiator_q_kw,mode,battery_status,thermal_status,drive_status,regen_status
2026-01-01T00:02:22Z,142.0,winter_us06_demo,62.442392,17.345152,2.0563839999999978,5.0,389.34638362427785,222.8501984126899,86.7659188419336,77.05153736030873,55.0,81.97912160293309,0.0,85.25828646705041,3.2791648641173237,77.06037430675711,4.918747296175986,1.6395824320586618,9.837494592351971,89.28571428571428,173.29920922231645,4517.290930058631,19.1403851655188,22.0,1.5821351739996599,2.6446620650008503,0.18,0.366,3.9499999999999997,5.089626278470394,heatup,warning,warning,high_load,off
2026-01-01T00:02:23Z,143.0,winter_us06_demo,69.20162,19.22272,1.8775680000000001,5.0,389.314604533654,228.55924928194244,88.98145374670827,77.01622725961559,55.0,84.19566530167383,0.0,87.56349191374078,3.367826612066953,79.1439253835734,5.05173991810043,1.6839133060334766,10.10347983620086,89.28571428571429,160.60028936564166,5006.276030735081,19.17372703906796,22.0,1.582807703310376,2.64298074172406,0.18,0.366,3.9499999999999997,5.480785567240172,heatup,warning,warning,high_load,off
2026-01-01T00:02:24Z,144.0,winter_us06_demo,72.90310199999999,20.250912,1.0281920000000007,5.0,389.2940528998339,147.81775952601885,57.544574696456905,76.99339211092652,55.0,52.759786507628945,0.0,54.870177967934104,2.110391460305158,49.59419931717121,3.1655871904577366,1.055195730152579,6.331174380915473,89.28571428571428,95.52782142748573,5274.053585867422,19.206786729227314,22.0,1.5834745407813593,2.641313648046602,0.18,0.366,3.9499999999999997,4.911399036183095,heatup,warning,warning,drive,off
2026-01-01T00:02:25Z,145.0,winter_us06_demo,75.317112,20.921471999999998,0.6705599999999983,5.0,389.27842537794277,112.40556486689076,43.757061295101444,76.97602819771417,55.0,38.973264896978264,0.0,40.5321954928574,1.5589305958791306,36.634869003159565,2.3383958938186957,0.7794652979395653,4.6767917876373915,89.28571428571428,68.303975594509,5448.691121823296,19.239566624208955,22.0,1.5841357345845464,2.6396606635386344,0.18,0.366,3.9499999999999997,4.701223317527479,heatup,warning,warning,drive,off
2026-01-01T00:02:26Z,146.0,winter_us06_demo,77.24832,21.45792,0.5364480000000036,5.0,389.2645319660419,99.93603353966779,38.90155332236145,76.9605910733799,55.0,34.11874032108772,0.0,35.48348993393123,1.3647496128435088,32.071615901822454,2.047124419265263,0.6823748064217544,4.094248838530526,89.28571428571429,58.301106465113264,5588.401150587998,19.27206909201273,22.0,1.5847913324841791,2.6380216687895524,0.18,0.366,3.9499999999999997,4.681275367706106,heatup,warning,warning,drive,off
2026-01-01T00:02:27Z,147.0,winter_us06_demo,79.66233,22.12848,0.6705599999999983,5.0,389.24791571450334,119.5266626480859,46.52550430807801,76.94212857167035,55.0,41.74366638083839,0.0,43.41341303607193,1.6697466552335356,39.23904639798809,2.5046199828503033,0.8348733276167678,5.009239965700607,89.28571428571429,69.16883132645084,5763.038686543872,19.30429648059733,22.0,1.5854413818402546,2.6363965453993634,0.18,0.366,3.9499999999999997,4.984974393140122,heatup,warning,warning,drive,off
2026-01-01T00:02:28Z,148.0,winter_us06_demo,80.94980199999999,22.486112,0.35763199999999884,5.0,389.2363060222299,83.51517538995259,32.507138365583785,76.92922891358877,55.0,27.726267260001705,0.0,28.835317950401773,1.1090506904000683,26.062691224401604,1.6635760356001024,0.5545253452000342,3.327152071200205,89.28571428571428,45.21145316421959,5856.178705720338,19.336251118049873,22.0,1.5860859296119467,2.6347851759701335,0.18,0.366,3.9499999999999997,4.712930574240041,heatup,warning,warning,drive,off
2026-01-01T00:02:29Z,149.0,winter_us06_demo,82.88101,23.02256,0.536448,5.0,389.22126537939465,108.20015164801649,42.11379993868337,76.91251708821628,55.0,37.333887472224866,0.0,38.82724297111386,1.4933554988889948,35.09385422389138,2.240033248333492,0.7466777494444974,4.480066496666984,89.28571428571428,59.45946963825534,5995.888734485039,19.36793531275411,22.0,1.5867250223609974,2.6331874440975063,0.18,0.366,3.9499999999999997,5.040074099333397,heatup,warning,warning,drive,off
2026-01-01T00:02:30Z,150.0,winter_us06_demo,84.007548,23.335488,0.312928000000003,5.0,389.2099216225131,81.6076813661669,31.762519268320844,76.89991291390345,55.0,26.983557327703465,0.0,28.062899620811603,1.0793422931081387,25.364543888041258,1.6190134396622078,0.5396711465540693,3.2380268793244156,89.28571428571429,42.39881771556668,6077.386251264447,19.39935135355717,22.0,1.5873587062550822,2.6316032343622946,0.18,0.366,3.9499999999999997,4.847993215864884,heatup,warning,warning,drive,off
2026-01-01T00:02:31Z,151.0,winter_us06_demo,84.651284,23.514304,0.17881599999999764,5.0,389.2008500966655,65.26263333456284,25.400272373358835,76.88983344073942,55.0,20.62225291396555,0.0,21.44714303052417,0.824890116558622,19.384917739127616,1.2373351748379329,0.412445058279311,2.4746703496758657,89.28571428571429,32.1569914853559,6123.956260852679,19.430501509934896,22.0,1.5879870270711434,2.6300324323221416,0.18,0.366,3.9499999999999997,4.727508789935173,heatup,warning,warning,drive,off
2026-01-01T00:02:32Z,152.0,winter_us06_demo,85.29502,23.69312,0.1788160000000012,5.0,389.1916904719998,65.89798726929608,25.64694906403966,76.87965607999972,55.0,20.86986410933771,0.0,21.704658673711215,0.8347945643735084,19.617672262777447,1.2521918465602624,0.4173972821867542,2.5043836931205252,89.28571428571428,32.29749187425362,6170.526270440913,19.461388032155813,22.0,1.5886100301986978,2.628474924503255,0.18,0.366,3.9499999999999997,4.765638338624106,heatup,warning,warning,drive,off
2026-01-01T00:02:33Z,153.0,winter_us06_demo,86.582492,24.050752,0.35763199999999884,5.0,389.1791095362532,90.51518755044631,35.226620090389645,76.86567726250354,55.0,30.450461731354316,0.0,31.66848020060849,1.2180184692541727,28.623434027473056,1.827027703881259,0.6090092346270863,3.6540554077625176,89.28571428571428,46.42336880566805,6263.66628961738,19.49201315144367,22.0,1.5892277606431162,2.6269305983922093,0.18,0.366,3.9499999999999997,5.059946441552504,heatup,warning,warning,drive,off
2026-01-01T00:02:34Z,154.0,winter_us06_demo,86.582492,24.050752,0.0,5.0,389.17301404975376,43.855461664109285,17.06736219836484,76.8589044997264,54.9804257851915,12.292122592908152,0.0,12.783807496624478,0.49168490371632606,11.554595237333663,0.7375273555744891,0.24584245185816303,1.4750547111489782,89.28571428571428,18.740002879742207,6263.66628961738,19.522379080138617,22.0,1.5898402630288735,2.6253993424278166,0.18,0.366,3.9499999999999997,4.624146302229796,heatup,warning,warning,drive,off
2026-01-01T00:02:35Z,155.0,winter_us06_demo,86.582492,24.050752,0.0,5.0,389.1669192521247,43.851192167435954,17.06543336133395,76.8521325023608,54.96099022107122,12.292122592908152,0.0,12.783807496624478,0.49168490371632606,11.554595237333663,0.7375273555744891,0.24584245185816303,1.4750547111489782,89.28571428571428,18.740002879742207,6263.66628961738,19.552487228888452,22.0,1.5896646130104324,2.6238810459930693,0.18,0.365765109422298,3.947063867778725,4.624146302229796,heatup,warning,warning,drive,off
2026-01-01T00:02:36Z,156.0,winter_us06_demo,87.869964,24.408384,0.3576320000000024,5.0,389.1541097267923,92.16572569665513,35.866670930805576,76.83789969643587,55.0,31.095274056176525,0.0,32.33908501842359,1.243810962247061,29.229557612805934,1.8657164433705915,0.6219054811235305,3.7314328867411826,89.28571428571429,46.71182036166231,6356.806308793847,19.5823397849168,22.0,1.589489353420618,2.622375638555577,0.18,0.36553188265285463,3.944148533160683,5.139795697348237,heatup,warning,warning,drive,off
2026-01-01T00:02:37Z,157.0,winter_us06_demo,90.605842,25.168352,0.7599679999999971,5.0,389.1331655087022,150.70370724033455,58.6438106523281,76.81462834300241,55.0,53.8712808458756,0.0,56.02613207971063,2.154851233835024,50.63900399512307,3.232276850752536,1.077425616917512,6.464553701505073,89.28571428571428,78.4827031059525,6554.728849543838,19.611941249203788,22.0,1.591646795698336,2.62088301075416,0.18,0.366,3.9499999999999997,5.823214100301016,heatup,warning,warning,drive,off
2026-01-01T00:02:38Z,158.0,winter_us06_demo,91.571446,25.436576,0.268224,5.0,389.1213914416257,84.72263036482376,32.96738781415475,76.80154604625076,55.0,28.195746051630863,0.0,29.3235758936961,1.1278298420652346,26.50400128853301,1.6917447630978517,0.5639149210326173,3.3834895261957034,89.28571428571429,40.643993196770346,6624.583863926188,19.64129218643136,22.0,1.5922388249840758,2.6194029375398107,0.18,0.366,3.9499999999999997,5.255281585239141,heatup,warning,warning,drive,off
2026-01-01T00:02:39Z,159.0,winter_us06_demo,93.502654,25.973024,0.536448,5.0,389.1040366068604,124.8857189111032,48.593537342859975,76.78226289651153,55.0,43.82277610845291,0.0,45.57568715279103,1.7529110443381166,41.19340954194574,2.6293665665071746,0.8764555221690583,5.258733133014349,89.2857142857143,61.86553879812404,6764.293892690887,19.67039471689353,22.0,1.5928258437286273,2.617935390678432,0.18,0.366,3.9499999999999997,5.72689094660287,heatup,warning,warning,drive,off
2026-01-01T00:02:40Z,160.0,winter_us06_demo,93.985456,26.107136,0.13411200000000179,5.0,389.094491270469,68.69010611943634,26.726941895856612,76.77165696718778,55.0,21.95705373736342,0.0,22.83533588685796,0.8782821494945369,20.639630513121617,1.3174232242418051,0.43914107474726843,2.6348464484836107,89.28571428571429,30.838004228805186,6799.2213998820625,19.699250942939553,22.0,1.5934078943378707,2.6164802641553235,0.18,0.366,3.9499999999999997,5.226253769696723,heatup,warning,warning,drive,off
2026-01-01T00:02:41Z,161.0,winter_us06_demo,95.916664,26.643584,0.536448,5.0,389.0765805864992,128.8947153796683,50.149915115591384,76.75175620722128,55.0,45.38089264387957,0.0,47.196128349634755,1.815235705755183,42.6580390852468,2.722853558632774,0.9076178528775914,5.445707117265549,89.28571428571429,62.45278651734382,6938.931428646764,19.727862949125807,22.0,1.5939850188587912,2.6150374528530222,0.18,0.366,3.9499999999999997,5.884986543453111,heatup,warning,warning,drive,off
2026-01-01T00:02:42Z,162.0,winter_us06_demo,96.399466,26.777696,0.13411199999999823,5.0,389.06668050186,71.24803633646847,27.72023698970569,76.74075611317774,55.0,22.952072878179465,0.0,23.870155793306644,0.9180829151271785,21.574948505488695,1.3771243726907678,0.4590414575635893,2.7542487453815356,89.28571428571429,31.42824556426539,6973.858935837939,19.756232802366373,22.0,1.5945572589825163,2.6136068525437097,0.18,0.366,3.9499999999999997,5.370835029076307,heatup,warning,warning,drive,off
2026-01-01T00:02:43Z,163.0,winter_us06_demo,96.88226800000001,26.911808,0.13411200000000179,5.0,389.0567082523327,71.76922562683137,27.922298676193975,76.72967583592528,55.0,23.154985660264966,0.0,24.081185086675564,0.9261994264105987,21.76568652064907,1.389299139615898,0.46309971320529936,2.778598279231796,89.28571428571428,31.5480900011022,7008.786443029114,19.784362552082346,22.0,1.5951246560473276,2.6121883598816815,0.18,0.366,3.9499999999999997,5.399845095846359,heatup,warning,warning,drive,off
2026-01-01T00:02:44Z,164.0,winter_us06_demo,97.36507,27.04592,0.13411199999999823,5.0,389.04666336451857,72.29386222317214,28.125685879659336,76.7185148494651,55.0,23.359216756221805,0.0,24.293585426470678,0.9343686702488723,21.957663750848496,1.4015530053733083,0.46718433512443613,2.8031060107466166,89.28571428571428,31.66853316118659,7043.713950220287,19.81225423034989,22.0,1.5956872510416469,2.610781872395883,0.18,0.366,3.9499999999999997,5.428886802149323,heatup,warning,warning,drive,off
2026-01-01T00:02:45Z,165.0,winter_us06_demo,96.07759800000001,26.688288,-0.35763199999999884,5.0,389.04917119705686,-18.048955317433503,-7.021931107220217,76.7213013300632,54.97033460293953,0.0,11.78756348030972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.194769066666613,6950.573931043822,19.83990985204703,22.0,1.5962450846069978,2.6093872884825053,0.18,0.366,3.9499999999999997,4.80389184,heatup,warning,warning,cruise,regen
2026-01-01T00:02:46Z,166.0,winter_us06_demo,93.824522,26.062431999999998,-0.6258560000000024,5.0,389.0546644941129,-39.534885867059174,-15.381231756821752,76.72740499345876,55.0,0.0,20.144491860613197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.34084586666678,6787.578897485006,19.86733022838332,22.0,1.5956115811585219,2.6080045073976486,0.18,0.36564401523527434,3.9455501904409296,4.69123776,heatup,warning,warning,cruise,regen
2026-01-01T00:02:47Z,167.0,winter_us06_demo,93.502654,25.973024,-0.08940799999999882,5.0,389.0505923706776,29.307102578481953,11.401945618826616,76.722880411864,54.8673426438469,9.5058777459712,2.867912220293082,9.886112855810048,0.380235109838848,8.935525081212928,0.570352664758272,0.190117554919424,1.140705329516544,89.28571428571428,9.370956161087145,6764.293892690887,19.894519723550435,22.0,1.5973466045676665,2.606633488580834,0.18,0.366,3.9499999999999997,4.903285385903309,heatup,warning,warning,cruise,off
2026-01-01T00:02:48Z,168.0,winter_us06_demo,93.019852,25.838911999999997,-0.13411200000000179,5.0,389.0479447443082,19.055116302412255,7.41335383431725,76.71993860478689,54.65600738562386,6.936743193731621,4.279655585187896,7.214212921480886,0.2774697277492648,6.520538602107724,0.4162045916238972,0.1387348638746324,0.8324091832477944,89.28571428571429,3.7705359129131772,6729.366385499712,19.92147379866254,22.0,1.5925841002248846,2.6052740138224784,0.18,0.3644081117261627,3.9301013965770344,4.817485996649559,heatup,warning,warning,cruise,regen
2026-01-01T00:02:49Z,169.0,winter_us06_demo,92.215182,25.615392,-0.22351999999999705,5.0,389.0480942061426,-1.0756848382179351,-0.4184931362751305,76.72010467349176,54.49628655943638,1.9080959321346114,7.071057238502307,1.9844197694199959,0.07632383728538446,1.7936101762065346,0.11448575592807668,0.03816191864269223,0.22897151185615336,89.28571428571429,-7.390422962626619,6671.153873514422,19.94819129904195,22.0,1.5846697713982052,2.603926310066873,0.18,0.3618720886274863,3.8984011078435787,4.656564862371232,heatup,warning,warning,cruise,regen
2026-01-01T00:02:50Z,170.0,winter_us06_demo,92.53705,25.7048,0.08940799999999882,5.0,389.0396353099403,60.880453344005566,23.684909366455763,76.71070589993364,54.61342882706043,18.94954820433633,0.0,19.707530132509785,0.7579819281734532,17.812575312076152,1.1369728922601798,0.3789909640867266,2.2739457845203597,89.28571428571428,27.03062336576562,6694.438878308538,19.974676291476772,22.0,1.5788152883582942,2.6025904350479023,0.18,0.3599554387132365,3.8744429839154564,5.081653156904072,heatup,warning,warning,drive,off
2026-01-01T00:02:51Z,171.0,winter_us06_demo,91.088644,25.302464,-0.40233599999999825,5.0,389.042432365584,-20.13085244881214,-7.831755802278547,76.71381373953771,54.60219864911958,0.0,12.572413812541386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.219115199999923,6589.656356735013,20.00094181828299,22.0,1.5840306789119527,2.6012661854261614,0.18,0.3613611459247252,3.8920143240590646,4.55444352,heatup,warning,warning,cruise,regen
2026-01-01T00:02:52Z,172.0,winter_us06_demo,91.73238,25.481279999999998,0.17881599999999764,5.0,389.0323604668041,72.49092736053207,28.201316583495423,76.70262274089347,54.808840352187445,23.462030508289693,0.0,24.400511728621282,0.9384812203315878,22.054308677792314,1.4077218304973815,0.4692406101657939,2.8154436609947635,89.28571428571429,33.76103759193502,6636.226366323247,20.026984601973552,22.0,1.5841067823304429,2.5999529090858506,0.18,0.36122638378943495,3.890329797367937,5.149719132198953,heatup,warning,warning,drive,off
2026-01-01T00:02:53Z,173.0,winter_us06_demo,91.088644,25.302464,-0.17881599999999764,5.0,389.03119931937795,8.35720322440445,3.251212793345836,76.70133257708659,54.57473848036429,4.089702105331862,5.5877394722405676,4.253290189545137,0.1635880842132745,3.8443199790119507,0.24538212631991174,0.08179404210663725,0.49076425263982354,89.28571428571429,-2.170857225077073,6589.656356735013,20.052815242572937,22.0,1.5928933061269688,2.5986507699013224,0.18,0.36370608422624934,3.9213260528281166,4.652596370527965,heatup,warning,warning,cruise,regen
2026-01-01T00:02:54Z,174.0,winter_us06_demo,90.92771,25.25776,-0.04470399999999941,5.0,389.0260030661449,37.39983686906609,14.549509052498625,76.69555896238322,54.50859822497098,11.207673894051252,1.394466785254382,11.655980849813302,0.4483069557620501,10.535213460408178,0.6724604336430751,0.22415347788102505,1.3449208672861501,89.28571428571428,14.245823619719982,6578.013854337956,20.078417905775844,22.0,1.5840458440660303,2.5973592378713533,0.18,0.3608968617643714,3.886210772054643,4.815380973457231,heatup,warning,warning,drive,off
2026-01-01T00:02:55Z,175.0,winter_us06_demo,90.444908,25.123648,-0.13411200000000179,5.0,389.02353880889484,17.736511063551813,6.899920300066042,76.69282089877208,54.29001883546825,6.329013340052242,4.161187610511416,6.582173873654332,0.2531605336020897,5.949272539649107,0.3797408004031345,0.12658026680104484,0.759481600806269,89.28571428571429,3.1638296881287693,6543.08634714678,20.103801239495628,22.0,1.581912287114356,2.5960791047112077,0.18,0.36010317869965175,3.8762897337456472,4.674152960161255,heatup,warning,warning,cruise,regen
2026-01-01T00:02:56Z,176.0,winter_us06_demo,90.766776,25.213055999999998,0.08940799999999882,5.0,389.015317224455,59.17616970948836,23.0204364316648,76.68368580494999,54.39564059183846,18.300469489405316,0.0,19.032488268981528,0.7320187795762126,17.202441320040997,1.098028169364319,0.3660093897881063,2.196056338728638,89.28571428571428,26.613878722655773,6566.371351940896,20.12896100242545,22.0,1.5736767782086427,2.5948099380252185,0.18,0.357480226025619,3.843502825320238,4.977561347745727,heatup,warning,warning,drive,off
2026-01-01T00:02:57Z,177.0,winter_us06_demo,91.088644,25.302464,0.08940800000000237,5.0,389.00705224456414,59.48977932614695,23.141943694344036,76.67450249396018,54.50284958858576,18.4172392136412,0.0,19.153928782186846,0.7366895685456479,17.312204860822728,1.1050343528184718,0.36834478427282397,2.2100687056369437,89.28571428571429,26.689051752700607,6589.656356735013,20.15391205476526,22.0,1.5784048437220473,2.5935519498787274,0.18,0.35874768710206145,3.8593460887757685,4.996457261127389,heatup,warning,warning,drive,off
2026-01-01T00:02:58Z,178.0,winter_us06_demo,90.766776,25.213055999999998,-0.08940800000000237,5.0,389.00322079347285,27.57833992681621,10.728063055668734,76.67024532608094,54.36092504877405,8.782529643602587,2.7839974048973537,9.13383082934669,0.35130118574410346,8.255577864986432,0.5269517786161552,0.17565059287205173,1.0539035572323103,89.28571428571428,8.723503493025937,6566.371351940896,20.178656226391976,22.0,1.5831922246387358,2.592304397261737,0.18,0.36003419506302914,3.875427438287864,4.749130791446462,heatup,warning,warning,cruise,off
2026-01-01T00:02:59Z,179.0,winter_us06_demo,90.283974,25.078944,-0.13411199999999823,5.0,389.00077085491426,17.634484242662502,6.859827964024552,76.66752317212696,54.1428035539775,6.292202910374086,4.153783362094026,6.5438910267890495,0.25168811641496347,5.914670735751641,0.37753217462244515,0.12584405820748173,0.7550643492448903,89.28571428571429,3.126476009925652,6531.443844749722,20.20318530286456,22.0,1.5780101264788016,2.5910671886804013,0.18,0.3583311005852886,3.8541387573161074,4.665222789848978,heatup,warning,warning,cruise,regen
2026-01-01T00:03:00Z,180.0,winter_us06_demo,90.12304,25.03424,-0.04470399999999941,5.0,388.99627162075626,32.38554341390794,12.597855642422328,76.6625240230625,54.07543111498591,10.980747347012953,1.382126371225582,11.41997724089347,0.43922989388051814,10.321902506192176,0.6588448408207771,0.21961494694025907,1.3176896816415544,89.28571428571428,14.058722604675449,6519.8013423526645,20.216570387725767,22.0,1.5697758482163913,0.9437451757708352,0.1,0.35571364264773,3.821420533096625,4.769701136328312,drive,warning,warning,drive,off
2026-01-01T00:03:01Z,181.0,winter_us06_demo,89.96210599999999,24.989535999999998,-0.044704000000002964,5.0,388.9917891058646,32.26556973228229,12.551041696680521,76.65754345096065,54.00768574796072,10.935771790384731,1.3796582884199313,11.37320266200012,0.43743087161538924,10.279625482961647,0.6561463074230839,0.21871543580769462,1.3122926148461678,89.28571428571429,14.02150197608215,6508.158839955605,20.229882907546436,22.0,1.567348652353952,0.9426743689819387,0.1,0.3549051733798309,3.8113146672478866,4.760575002969234,drive,warning,warning,drive,off
2026-01-01T00:03:02Z,182.0,winter_us06_demo,88.19183199999999,24.497791999999997,-0.4917440000000006,5.0,388.99603446174626,-30.558143054409697,-11.886996468680127,76.6622605130514,54.046850036975094,0.0,14.8776031531213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.267807466666703,6380.091313587962,20.24312322619896,22.0,1.5649050880693576,0.9416093673962851,0.1,0.35409222897552867,3.801152862194108,4.409602560000001,regen,warning,warning,cruise,regen
2026-01-01T00:03:03Z,183.0,winter_us06_demo,87.226228,24.229568,-0.26822399999999647,5.0,388.997832446202,-12.941862540267225,-5.034356475980648,76.66425827355773,53.948708954899814,0.0,8.026205284331414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.146076799999841,6310.236299205614,20.256295996959683,22.0,1.566736466002983,0.9405501419040831,0.1,0.3545622004437011,3.807027505546264,4.361322240000001,regen,warning,warning,cruise,regen
2026-01-01T00:03:04Z,184.0,winter_us06_demo,87.869964,24.408384,0.1788160000000012,5.0,388.9889513557184,63.92740273772674,24.867053353843005,76.65439039524271,54.128360898096055,21.881098248005795,0.0,22.756342177926026,0.8752439299202318,20.56823235312545,1.3128658948803478,0.4376219649601159,2.6257317897606955,89.28571428571429,32.870137398699256,6356.806308793847,20.26939608021375,22.0,1.563074278135186,0.9394963202432254,0.1,0.35338450745879774,3.792306343234972,4.91865547795214,drive,warning,warning,drive,off
2026-01-01T00:03:05Z,185.0,winter_us06_demo,84.007548,23.335488,-1.072896,5.0,388.99892479514295,-71.78845135209431,-27.925630388673113,76.66547199460331,54.487521169545765,0.0,30.920141390561284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.5843072,6077.386251264447,20.28243496711096,22.0,1.570522357528117,0.9384483135829002,0.1,0.35554033077715264,3.819254134714408,4.200387840000001,regen,warning,warning,cruise,regen
2026-01-01T00:03:06Z,186.0,winter_us06_demo,88.03089800000001,24.453088,1.1175999999999995,5.0,388.9726916361666,188.8380513935421,73.45284513387483,76.6363240401851,55.0,70.40844013108511,0.0,73.22477773632852,2.8163376052434046,66.18393372322001,4.224506407865107,1.4081688026217023,8.449012815730214,89.28571428571429,105.57532876037799,6368.448811190907,20.295420157429422,22.0,1.5851495461240497,0.9374052026311234,0.14,0.3598502540345492,3.8731281754318645,6.091358403146043,high_load,warning,warning,high_load,off
2026-01-01T00:03:07Z,187.0,winter_us06_demo,89.64023800000001,24.900128000000002,0.4470400000000012,5.0,388.95850092934967,102.15480312795832,39.73397908738351,76.6205565881663,55.0,36.69570429682928,0.0,38.16353246870245,1.4678281718731712,34.49396203901952,2.2017422578097565,0.7339140859365856,4.403484515619513,89.28571428571429,54.03623457479442,6484.873835161489,20.308358064207642,22.0,1.6059084031485886,0.9363663874056463,0.1,0.366,3.9499999999999997,5.3627199431239045,drive,warning,warning,drive,off
2026-01-01T00:03:08Z,188.0,winter_us06_demo,91.73238,25.481279999999998,0.5811519999999959,5.0,388.94130710195475,123.77887312724359,48.14271670571714,76.6014523355053,55.0,45.1052181895696,0.0,46.90942691715238,1.804208727582784,42.39890509819542,2.706313091374176,0.902104363791392,5.412626182748352,89.28571428571428,64.90482425860155,6636.226366323247,20.321228435112477,22.0,1.6061671612841528,0.9353313548633887,0.1,0.366,3.9499999999999997,5.669155636549672,drive,warning,warning,drive,off
2026-01-01T00:03:09Z,189.0,winter_us06_demo,93.34172,25.92832,0.4470400000000012,5.0,388.9263561048671,107.63680884127739,41.86279184539416,76.58484011651903,55.0,38.82606555150091,0.0,40.379108173560944,1.5530426220600364,36.49650161841085,2.3295639330900544,0.7765213110300182,4.659127866180109,89.28571428571429,54.90607966713746,6752.65139029383,20.33403162268119,22.0,1.6064245687022496,0.9343017251910019,0.1,0.366,3.9499999999999997,5.598923173236022,drive,warning,warning,drive,off
2026-01-01T00:03:10Z,190.0,winter_us06_demo,93.502654,25.973024,0.04470399999999941,5.0,388.9192505845363,51.15575250230607,19.895456926284897,76.57694509392924,55.0,16.85949882364577,0.0,17.5338787765916,0.6743799529458308,15.847928894227023,1.0115699294187461,0.3371899764729154,2.0231398588374923,89.28571428571429,23.800910649975844,6764.293892690887,20.346767977610796,22.0,1.6066806324536238,0.9332774701855047,0.1,0.366,3.9499999999999997,5.079772291767498,drive,warning,warning,drive,off
2026-01-01T00:03:11Z,191.0,winter_us06_demo,95.594796,26.554176,0.5811519999999994,5.0,388.9011389689374,130.39952470003834,50.712523676853,76.55682107659715,55.0,47.67732975550965,0.0,49.58442294573004,1.9070931902203863,44.81668997017908,2.860639785330579,0.9535465951101931,5.721279570661158,89.28571428571428,65.834042739719,6915.646423852645,20.359437848767666,22.0,1.606935359552216,0.9322585617911364,0.1,0.366,3.9499999999999997,5.924007594132231,drive,warning,warning,drive,off
2026-01-01T00:03:12Z,192.0,winter_us06_demo,96.399466,26.777696,0.2235200000000006,5.0,388.8900529679811,79.81896796009941,31.040802677852646,76.54450329775673,55.0,28.006368948778707,0.0,29.126623706729855,1.1202547579511484,26.325986811851983,1.6803821369267224,0.5601273789755742,3.360764273853445,89.28571428571429,38.349087045747055,6973.858935837939,20.3720415831971,22.0,1.6071887569753533,0.9312449720985868,0.1,0.366,3.9499999999999997,5.4921381347706895,drive,warning,warning,drive,off
2026-01-01T00:03:13Z,193.0,winter_us06_demo,98.16974,27.26944,0.4917440000000006,5.0,388.87315129716296,121.69695473377632,47.32467829059179,76.52572366351444,55.0,44.29100078558362,0.0,46.062640817006965,1.771640031423345,41.6335407384486,2.657460047135017,0.8858200157116725,5.314920094270034,89.28571428571428,59.553968183360794,7101.92646220558,20.38457952613281,22.0,1.6074408316639421,0.9302366733442321,0.1,0.366,3.9499999999999997,5.971483218854008,drive,warning,warning,drive,off
2026-01-01T00:03:14Z,194.0,winter_us06_demo,98.813476,27.448256,0.1788160000000012,5.0,388.862578710355,76.12777542247501,29.60324306226642,76.51397634483894,55.0,26.570317833834387,0.0,27.63313054718776,1.0628127133533756,24.976098763804323,1.5942190700300631,0.5314063566766878,3.1884381400601267,89.28571428571428,35.49387572167041,7148.496471793813,20.3970520210064,22.0,1.6076915905226563,0.9292336379093752,0.1,0.366,3.9499999999999997,5.578373708012026,drive,warning,warning,drive,off
2026-01-01T00:03:15Z,195.0,winter_us06_demo,99.618146,27.671775999999998,0.22351999999999705,5.0,388.8509411567744,83.79856283449097,32.58515002577691,76.50104572974934,55.0,29.552973147037296,0.0,30.73509207291879,1.182118925881492,27.779794758215058,1.7731783888222377,0.591059462940746,3.5463567776444753,89.28571428571429,39.159359174899635,7206.7089837791045,20.409459409456744,22.0,1.607941040420128,0.9282358383194882,0.1,0.366,3.9499999999999997,5.690191035528896,drive,warning,warning,drive,off
2026-01-01T00:03:16Z,196.0,winter_us06_demo,100.58375,27.94,0.26822400000000357,5.0,388.83819226859293,91.80396272274649,35.69688690820604,76.48688029843656,55.0,32.66545447277344,0.0,33.97207265168438,1.3066181789109377,30.705527204407034,1.9599272683664064,0.6533090894554688,3.919854536732813,89.28571428571428,42.86805048920399,7276.563998161455,20.42180203133938,22.0,1.6081891881891348,0.9272432472434605,0.1,0.366,3.9499999999999997,5.813170907346564,drive,warning,warning,drive,off
